STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,YEAR_HES_HES_006,Year,HHCOMP_HES_HES_006,Household composition,NZHEC_LEV_HES_HES_006,Expenditure category,MEASURE_HES_HES_006,Measure,OBS_VALUE,Observation value,OBS_STATUS,Observation status
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,10,Education,PER_HHLD_REP,,7.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,10,Education,SAMPLING_ERROR,,39,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,10_1,Early childhood education,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,10_1,Early childhood education,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,10_2,"Primary, intermediate and secondary education",AV_WKLY_AMT,,0.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,10_2,"Primary, intermediate and secondary education",PER_HHLD_REP,,1.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,10_2,"Primary, intermediate and secondary education",SAMPLING_ERROR,,128,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,10_3,Tertiary and other post school education,AV_WKLY_AMT,,1.80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,10_3,Tertiary and other post school education,PER_HHLD_REP,,4.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,10_3,Tertiary and other post school education,SAMPLING_ERROR,,48,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,10_4,Other educational fees,AV_WKLY_AMT,,0.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,10_4,Other educational fees,PER_HHLD_REP,,2.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,10_4,Other educational fees,SAMPLING_ERROR,,80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11,Miscellaneous goods and services,AV_WKLY_AMT,,97.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11,Miscellaneous goods and services,PER_HHLD_REP,,100.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11,Miscellaneous goods and services,SAMPLING_ERROR,,10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_1,Personal care,AV_WKLY_AMT,,21.00,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_1,Personal care,PER_HHLD_REP,,85.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_1,Personal care,SAMPLING_ERROR,,15,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_2,Prostitution,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_2,Prostitution,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_3,Personal effects nec,AV_WKLY_AMT,,14.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_3,Personal effects nec,PER_HHLD_REP,,51.7,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_3,Personal effects nec,SAMPLING_ERROR,,23,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_4,Insurance,AV_WKLY_AMT,,47.80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_4,Insurance,PER_HHLD_REP,,94.3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_4,Insurance,SAMPLING_ERROR,,10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_5,Credit services,AV_WKLY_AMT,,5.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_5,Credit services,PER_HHLD_REP,,77.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_5,Credit services,SAMPLING_ERROR,,25,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_6,Other miscellaneous services,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,11_6,Other miscellaneous services,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13,Other expenditure,AV_WKLY_AMT,,111.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13,Other expenditure,PER_HHLD_REP,,69.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13,Other expenditure,SAMPLING_ERROR,,20,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_1,Interest payments,AV_WKLY_AMT,,83.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_1,Interest payments,PER_HHLD_REP,,50.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_1,Interest payments,SAMPLING_ERROR,,25,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_2,Contributions to savings,AV_WKLY_AMT,,12.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_2,Contributions to savings,PER_HHLD_REP,,19.7,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_2,Contributions to savings,SAMPLING_ERROR,,28,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_3,Money given to others (excluding donations),AV_WKLY_AMT,,2.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_3,Money given to others (excluding donations),PER_HHLD_REP,,7.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_3,Money given to others (excluding donations),SAMPLING_ERROR,,42,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_4,Fines,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_4,Fines,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_5,Expenditure incurred whilst overseas,AV_WKLY_AMT,,11.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_5,Expenditure incurred whilst overseas,PER_HHLD_REP,,22.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,13_5,Expenditure incurred whilst overseas,SAMPLING_ERROR,,31,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14,"Sales, trade-ins and refunds",AV_WKLY_AMT,,-29.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14,"Sales, trade-ins and refunds",PER_HHLD_REP,,70.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14,"Sales, trade-ins and refunds",SAMPLING_ERROR,,27,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_1,Sales of clothing and footwear,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_1,Sales of clothing and footwear,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_2,Sales and trade-ins of property and materials for property improvement and maintenance,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_2,Sales and trade-ins of property and materials for property improvement and maintenance,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_3,Sales and trade-ins of household contents,AV_WKLY_AMT,,-1.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_3,Sales and trade-ins of household contents,PER_HHLD_REP,,6.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_3,Sales and trade-ins of household contents,SAMPLING_ERROR,,126,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_4,"Sales, trade-ins and refunds for health (excluding insurance claims)",AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_4,"Sales, trade-ins and refunds for health (excluding insurance claims)",PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",AV_WKLY_AMT,,-13.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",PER_HHLD_REP,,10.5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",SAMPLING_ERROR,,42,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_6,Sales and trade-ins for communication,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_6,Sales and trade-ins for communication,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",AV_WKLY_AMT,,-3.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2007,2007,11,Couple only,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",PER_HHLD_REP,,8.0,,,
